,motorspeed,Šp‘¬“x,,,,,,motorSpeed,,,,,,,Šp‘¬“x
50081,126,-2905.920316,,,36498,,1345.958617,-106,,,,,,50081,-2905.920316
50089,116,-2306.022375,,,37200,,1345.958617,-90,,,,,,50089,-2306.022375
50106,92,-2037.017139,,,39645,,1345.958617,-81,,,,,,50106,-2037.017139
50114,76,-1438.763594,,,40177,,1345.958617,-92,,,,,,50114,-1438.763594
50122,48,-1080.259483,,,44452,,1345.958617,-95,,,,,,50122,-1080.259483
50133,44,-542.2125371,,,44933,,1345.958617,-103,,,,,,50133,-542.2125371
50141,27,-475.8682328,,,47267,,1345.958617,-78,,,,,,50141,-475.8682328
50148,12,-228.7459141,,,50246,,1345.958617,-116,,,,,,50148,-228.7459141
50166,5,-67.77656714,,,21167,,1368.966148,-63,,,,,,50166,-67.77656714
50174,-21,-18.22899415,,,27479,,1368.966148,-140,,,,,,50174,-18.22899415
50182,-38,156.9049487,,,28808,,1368.966148,-72,,,,,,50182,156.9049487
50190,-35,381.929403,,,44662,,1368.966148,-72,,,,,,50190,381.929403
50197,-51,337.6056963,,,44967,,1368.966148,-81,,,,,,50197,337.6056963
50205,-66,593.8311337,,,50775,,1368.966148,-93,,,,,,50205,593.8311337
50214,-72,874.2257664,,,21107,,1392.103301,-75,,,,,,50214,874.2257664
50227,-83,996.1080361,,,25627,,1392.103301,-142,,,,,,50227,996.1080361
50235,-88,1232.891441,,,27614,,1392.103301,-98,,,,,,50235,1232.891441
50246,-116,1345.958617,,,37218,,1392.103301,-81,,,,,,50246,1345.958617
50253,-143,2037.017139,,,43135,,1392.103301,-42,,,,,,50253,2037.017139
50261,-127,2788.121885,,,43821,,1392.103301,-54,,,,,,50261,2788.121885
50269,-149,2333.52942,,,54306,,1392.103301,-159,,,,,,50269,2333.52942
50286,-154,2965.426073,,,25690,,1438.763594,7,,,,,,50286,2965.426073
50294,-200,3115.937805,,,29594,,1438.763594,-56,,,,,,50294,3115.937805
50301,-214,4611.611278,,,40184,,1438.763594,-66,,,,,,50301,4611.611278
50309,-208,5104.207945,,,40927,,1438.763594,-99,,,,,,50309,5104.207945
50320,-230,4891.056747,,,40943,,1438.763594,-85,,,,,,50320,4891.056747
50328,-257,5687.212466,,,50483,,1438.763594,-117,,,,,,50328,5687.212466
50346,-315,6717.495499,,,12845,,1462.285326,-55,,,,,,50346,6717.495499
50354,-440,9115.353799,,,27561,,1462.285326,-36,,,,,,50354,9115.353799
50361,-440,15048.27482,,,39638,,1462.285326,-88,,,,,,50361,15048.27482
50368,-440,15048.27482,,,42949,,1462.285326,-105,,,,,,50368,15048.27482
50374,-440,15048.27482,,,43988,,1462.285326,-28,,,,,,50374,15048.27482
50380,-440,15048.27482,,,44474,,1462.285326,-98,,,,,,50380,15048.27482
50387,-440,15048.27482,,,50782,,1462.285326,-48,,,,,,50387,15048.27482
50393,-440,15048.27482,,,53392,,1462.285326,-73,,,,,,50393,15048.27482
50408,-417,15048.27482,,,39708,,1509.708524,-75,,,,,,50408,15048.27482
50417,-268,13883.90974,,,44467,,1509.708524,-93,,,,,,50417,13883.90974
50424,-203,7153.356842,,,51173,,1509.708524,-45,,,,,,50424,7153.356842
50432,-63,4715.760669,,,42788,,1533.608647,-69,,,,,,50432,4715.760669
50439,-21,815.3020293,,,44654,,1533.608647,-89,,,,,,50439,815.3020293
50447,-7,156.9049487,,,24309,,1581.782668,-72,,,,,,50447,156.9049487
50454,-15,30.19637146,,,27453,,1581.782668,-88,,,,,,50454,30.19637146
50467,-51,94.72063213,,,27624,,1581.782668,-98,,,,,,50467,94.72063213
50474,-92,593.8311337,,,27634,,1581.782668,-98,,,,,,50474,593.8311337
50483,-117,1438.763594,,,27642,,1581.782668,-88,,,,,,50483,1438.763594
50493,-116,2063.414565,,,28266,,1581.782668,-166,,,,,,50493,2063.414565
50501,-76,2037.017139,,,36203,,1581.782668,-108,,,,,,50501,2037.017139
50508,-24,1080.259483,,,42631,,1581.782668,-103,,,,,,50508,1080.259483
50527,1,191.7010809,,,44484,,1581.782668,-99,,,,,,50527,191.7010809
50535,61,-1.630450804,,,18652,,1606.055286,-4,,,,,,50535,-1.630450804
50542,63,-776.7878994,,,28665,,1606.055286,-130,,,,,,50542,-776.7878994
50550,35,-815.3020293,,,40495,,1606.055286,-71,,,,,,50550,-815.3020293
50558,-1,-337.6056963,,,40936,,1606.055286,-92,,,,,,50558,-337.6056963
50568,-12,1.630450804,,,44491,,1606.055286,-100,,,,,,50568,1.630450804
50587,-32,67.77656714,,,53496,,1606.055286,-69,,,,,,50587,67.77656714
50594,-35,295.1431218,,,27678,,1630.450804,-130,,,,,,50594,295.1431218
50602,-17,337.6056963,,,36577,,1630.450804,-73,,,,,,50602,337.6056963
50610,-11,114.282855,,,39989,,1630.450804,-109,,,,,,50610,114.282855
50618,-2,59.4835291,,,44499,,1630.450804,-108,,,,,,50618,59.4835291
50626,-11,4.611611278,,,44514,,1630.450804,-106,,,,,,50626,4.611611278
50633,-39,59.4835291,,,24612,,1679.608086,-4,,,,,,50633,59.4835291
50647,-109,397.1043182,,,25300,,1679.608086,-55,,,,,,50647,397.1043182
50654,-173,1855.442269,,,36480,,1679.608086,-88,,,,,,50654,1855.442269
50664,-234,3710.025151,,,44958,,1679.608086,-89,,,,,,50664,3710.025151
50672,-281,5836.217725,,,19363,,1704.368646,-170,,,,,,50672,5836.217725
50679,-326,7680.105378,,,32557,,1704.368646,-147,,,,,,50679,7680.105378
50687,-366,9596.969161,,,42641,,1704.368646,-116,,,,,,50687,9596.969161
50694,-392,11416.40395,,,42775,,1704.368646,-96,,,,,,50694,11416.40395
50706,-437,12654.26135,,,43694,,1704.368646,-119,,,,,,50706,12654.26135
50714,-440,14894.63464,,,44948,,1704.368646,-102,,,,,,50714,14894.63464
50721,-318,15048.27482,,,53384,,1704.368646,-93,,,,,,50721,15048.27482
50730,-233,9245.882695,,,28655,,1754.250657,-99,,,,,,50730,9245.882695
50740,-265,5798.846071,,,42966,,1754.250657,-123,,,,,,50740,5798.846071
50748,-234,7033.581272,,,49641,,1754.250657,-52,,,,,,50748,7033.581272
50755,-125,5836.217725,,,16749,,1779.370954,-32,,,,,,50755,5836.217725
50768,-89,2278.624269,,,36517,,1779.370954,-127,,,,,,50768,2278.624269
50775,-93,1368.966148,,,44527,,1779.370954,-110,,,,,,50775,1368.966148
50782,-48,1462.285326,,,46249,,1779.370954,-73,,,,,,50782,1462.285326
50790,-15,542.2125371,,,47202,,1779.370954,-160,,,,,,50790,542.2125371
50797,-8,94.72063213,,,28799,,1829.967313,-89,,,,,,50797,94.72063213
50805,0,36.89289023,,,36222,,1829.967313,-62,,,,,,50805,36.89289023
50811,63,0,,,44506,,1829.967313,-100,,,,,,50811,0
50827,66,-815.3020293,,,25246,,1855.442269,-147,,,,,,50827,-815.3020293
50834,83,-874.2257664,,,39996,,1855.442269,-115,,,,,,50834,-874.2257664
50845,82,-1232.891441,,,44646,,1855.442269,-96,,,,,,50845,-1232.891441
50853,126,-1210.677518,,,46599,,1855.442269,-117,,,,,,50853,-1210.677518
50860,147,-2306.022375,,,47259,,1855.442269,-88,,,,,,50860,-2306.022375
50868,149,-2905.920316,,,50654,,1855.442269,-173,,,,,,50868,-2905.920316
50875,160,-2965.426073,,,53377,,1855.442269,-103,,,,,,50875,-2965.426073
50887,176,-3299.800417,,,19830,,1881.034352,-184,,,,,,50887,-3299.800417
50894,190,-3806.945862,,,27435,,1881.034352,-110,,,,,,50894,-3806.945862
50902,207,-4270.100539,,,27444,,1881.034352,-98,,,,,,50902,-4270.100539
50909,248,-4855.827131,,,29585,,1881.034352,-92,,,,,,50909,-4855.827131
50918,400,-6367.738503,,,36545,,1881.034352,-100,,,,,,50918,-6367.738503
50925,407,-13043.60643,,,44534,,1881.034352,-120,,,,,,50925,-13043.60643
50939,440,-13387.49473,,,53873,,1881.034352,-82,,,,,,50939,-13387.49473
50947,440,-15048.27482,,,16074,,1932.567773,19,,,,,,50947,-15048.27482
50953,395,-15048.27482,,,53488,,1932.567773,-99,,,,,,50953,-15048.27482
50961,346,-12799.80468,,,16377,,1958.508065,-24,,,,,,50961,-12799.80468
50969,316,-10493.53577,,,20299,,1958.508065,-196,,,,,,50969,-10493.53577
50976,255,-9158.794677,,,51143,,1958.508065,-117,,,,,,50976,-9158.794677
50984,152,-6639.233911,,,28646,,2010.73325,-105,,,,,,50984,-6639.233911
50991,48,-3055.435224,,,40004,,2010.73325,-142,,,,,,50991,-3055.435224
51007,11,-542.2125371,,,46988,,2010.73325,-132,,,,,,51007,-542.2125371
51014,-153,-59.4835291,,,51158,,2010.73325,-130,,,,,,51014,-59.4835291
51024,-137,3085.637084,,,14940,,2037.017139,-197,,,,,,51024,3085.637084
51034,-119,2614.49942,,,36382,,2037.017139,-129,,,,,,51034,2614.49942
51042,-120,2116.548093,,,42649,,2037.017139,-156,,,,,,51042,2116.548093
51049,-120,2143.283242,,,44139,,2037.017139,-82,,,,,,51049,2143.283242
51059,-122,2143.283242,,,50253,,2037.017139,-143,,,,,,51059,2143.283242
51067,-157,2197.087965,,,50501,,2037.017139,-76,,,,,,51067,2197.087965
51075,-217,3207.429932,,,14925,,2063.414565,-116,,,,,,51075,3207.429932
51082,-272,5211.914707,,,18279,,2063.414565,-144,,,,,,51082,5211.914707
51090,-343,7314.102718,,,24238,,2063.414565,-157,,,,,,51090,7314.102718
51097,-386,10357.35541,,,32777,,2063.414565,-85,,,,,,51097,10357.35541
51104,-423,12364.84442,,,44550,,2063.414565,-127,,,,,,51104,12364.84442
51112,-440,14184.63778,,,44628,,2063.414565,-109,,,,,,51112,14184.63778
51127,-440,15048.27482,,,46609,,2063.414565,-117,,,,,,51127,15048.27482
51133,-113,15048.27482,,,46615,,2063.414565,-73,,,,,,51133,15048.27482
51143,-117,1958.508065,,,49582,,2063.414565,-130,,,,,,51143,1958.508065
51151,-115,2063.414565,,,50493,,2063.414565,-116,,,,,,51151,2063.414565
51158,-130,2010.73325,,,51151,,2063.414565,-115,,,,,,51158,2010.73325
51165,-95,2416.699919,,,18324,,2116.548093,-120,,,,,,51165,2416.699919
51173,-45,1509.708524,,,27850,,2116.548093,-85,,,,,,51173,1509.708524
51186,-73,492.1828421,,,29221,,2116.548093,-41,,,,,,51186,492.1828421
51193,-34,1016.932177,,,43706,,2116.548093,-164,,,,,,51193,1016.932177
51201,0,323.2407269,,,46894,,2116.548093,-225,,,,,,51201,323.2407269
51208,-2,0,,,51042,,2116.548093,-120,,,,,,51208,0
51214,11,4.611611278,,,53439,,2116.548093,-143,,,,,,51214,4.611611278
51228,45,-59.4835291,,,53481,,2116.548093,-112,,,,,,51228,-59.4835291
51246,42,-492.1828421,,,18341,,2143.283242,-79,,,,,,51246,-492.1828421
51254,105,-443.7942129,,,28636,,2143.283242,-115,,,,,,51254,-443.7942129
51261,120,-1754.250657,,,36439,,2143.283242,-126,,,,,,51261,-1754.250657
51269,132,-2143.283242,,,42768,,2143.283242,-103,,,,,,51269,-2143.283242
51276,174,-2472.683871,,,44541,,2143.283242,-117,,,,,,51276,-2472.683871
51283,235,-3742.23944,,,51049,,2143.283242,-120,,,,,,51283,-3742.23944
51291,305,-5873.669318,,,51059,,2143.283242,-122,,,,,,51291,-5873.669318
51307,355,-8684.752736,,,43814,,2197.087965,-90,,,,,,51307,-8684.752736
51314,331,-10905.61668,,,44620,,2197.087965,-117,,,,,,51314,-10905.61668
51325,252,-9818.602761,,,51067,,2197.087965,-157,,,,,,51325,-9818.602761
51333,186,-6522.416235,,,53866,,2197.087965,-110,,,,,,51333,-6522.416235
51341,147,-4135.967481,,,28785,,2224.156621,-108,,,,,,51341,-4135.967481
51348,105,-2905.920316,,,36420,,2224.156621,-120,,,,,,51348,-2905.920316
51366,59,-1754.250657,,,42974,,2224.156621,-140,,,,,,51366,-1754.250657
51373,46,-738.9000851,,,15244,,2278.624269,-213,,,,,,51373,-738.9000851
51381,56,-508.6797471,,,20458,,2278.624269,-72,,,,,,51381,-508.6797471
51389,44,-683.2658888,,,32745,,2278.624269,-142,,,,,,51389,-683.2658888
51399,-1,-475.8682328,,,46446,,2278.624269,-173,,,,,,51399,-475.8682328
51407,-73,1.630450804,,,50768,,2278.624269,-89,,,,,,51407,1.630450804
51414,-127,1016.932177,,,36461,,2306.022375,-102,,,,,,51414,1016.932177
51428,-176,2333.52942,,,44566,,2306.022375,-137,,,,,,51428,2333.52942
51435,-193,3806.945862,,,46242,,2306.022375,-106,,,,,,51435,3806.945862
51443,-201,4371.632668,,,53857,,2306.022375,-122,,,,,,51443,4371.632668
51450,-218,4646.241561,,,36536,,2333.52942,-110,,,,,,51450,4646.241561
51457,-225,5247.983242,,,44558,,2333.52942,-126,,,,,,51457,5247.983242
51464,-238,5502.771462,,,50269,,2333.52942,-149,,,,,,51464,5502.771462
51472,-255,5986.502038,,,51428,,2333.52942,-176,,,,,,51472,5986.502038
51488,-333,6639.233911,,,24299,,2388.868614,-98,,,,,,51488,6639.233911
51499,-407,9907.72741,,,36402,,2388.868614,-123,,,,,,51499,9907.72741
51514,-69,13387.49473,,,40484,,2388.868614,-99,,,,,,51514,13387.49473
51523,-85,934.5043671,,,44613,,2388.868614,-122,,,,,,51523,934.5043671
51535,-8,1277.721162,,,54224,,2388.868614,-211,,,,,,51535,1277.721162
51548,21,36.89289023,,,18309,,2416.699919,-119,,,,,,51548,36.89289023
51557,55,-156.9049487,,,24899,,2416.699919,-181,,,,,,51557,-156.9049487
51564,59,-665.046073,,,27688,,2416.699919,-160,,,,,,51564,-665.046073
51573,89,-738.9000851,,,28680,,2416.699919,-196,,,,,,51573,-738.9000851
51584,139,-1368.966148,,,32768,,2416.699919,-117,,,,,,51584,-1368.966148
51591,150,-2671.959675,,,49589,,2416.699919,-146,,,,,,51591,-2671.959675
51606,106,-2995.32939,,,51165,,2416.699919,-95,,,,,,51606,-2995.32939
51614,36,-1779.370954,,,29491,,2472.683871,-179,,,,,,51614,-1779.370954
51622,39,-352.1773736,,,46996,,2472.683871,-66,,,,,,51622,-352.1773736
51630,54,-397.1043182,,,47249,,2472.683871,-109,,,,,,51630,-397.1043182
51638,102,-646.9911481,,,28297,,2500.835701,-152,,,,,,51638,-646.9911481
51645,146,-1679.608086,,,16285,,2557.457068,-159,,,,,,51645,-1679.608086
51653,183,-2876.318554,,,20354,,2557.457068,-176,,,,,,51653,-2876.318554
51668,220,-4036.308326,,,49540,,2557.457068,-150,,,,,,51668,-4036.308326
51676,190,-5320.368584,,,25669,,2585.925815,-92,,,,,,51676,-5320.368584
51684,157,-4270.100539,,,42760,,2614.49942,-120,,,,,,51684,-4270.100539
51692,115,-3207.429932,,,44573,,2614.49942,-139,,,,,,51692,-3207.429932
51699,102,-2010.73325,,,44594,,2614.49942,-139,,,,,,51699,-2010.73325
51707,76,-1679.608086,,,51034,,2614.49942,-119,,,,,,51707,-1679.608086
51714,75,-1080.259483,,,20446,,2671.959675,-125,,,,,,51714,-1080.259483
51726,62,-1059.008862,,,28773,,2671.959675,-123,,,,,,51726,-1059.008862
51734,34,-795.9673128,,,40447,,2671.959675,-189,,,,,,51734,-795.9673128
51742,17,-323.2407269,,,44587,,2671.959675,-137,,,,,,51742,-323.2407269
51750,1,-114.282855,,,44605,,2671.959675,-129,,,,,,51750,-114.282855
51760,-4,-1.630450804,,,49575,,2671.959675,-117,,,,,,51760,-1.630450804
51769,2,13.04360643,,,18951,,2700.84557,-193,,,,,,51769,13.04360643
51787,11,-4.611611278,,,21059,,2700.84557,-179,,,,,,51787,-4.611611278
51794,-1,-59.4835291,,,27488,,2700.84557,-221,,,,,,51794,-59.4835291
51802,-12,1.630450804,,,28399,,2700.84557,-83,,,,,,51802,1.630450804
51809,-27,67.77656714,,,28763,,2700.84557,-139,,,,,,51809,67.77656714
51817,-19,228.7459141,,,42981,,2700.84557,-156,,,,,,51817,228.7459141
51825,1,135.0324354,,,44108,,2700.84557,-223,,,,,,51825,135.0324354
51834,32,-1.630450804,,,25648,,2758.92704,-136,,,,,,51834,-1.630450804
51849,68,-295.1431218,,,29202,,2758.92704,-119,,,,,,51849,-295.1431218
51857,82,-914.2628397,,,32755,,2758.92704,-130,,,,,,51857,-914.2628397
51865,76,-1210.677518,,,40012,,2758.92704,-157,,,,,,51865,-1210.677518
51873,79,-1080.259483,,,16355,,2788.121885,-113,,,,,,51873,-1080.259483
51880,88,-1144.849335,,,19011,,2788.121885,-200,,,,,,51880,-1144.849335
51888,75,-1345.958617,,,28284,,2788.121885,-133,,,,,,51888,-1345.958617
51895,72,-1059.008862,,,43806,,2788.121885,-122,,,,,,51895,-1059.008862
51907,78,-996.1080361,,,50261,,2788.121885,-127,,,,,,51907,-996.1080361
51914,78,-1123.180625,,,53447,,2788.121885,-167,,,,,,51914,-1123.180625
51920,63,-1123.180625,,,18296,,2817.418988,-130,,,,,,51920,-1123.180625
51929,69,-815.3020293,,,46574,,2817.418988,-152,,,,,,51929,-815.3020293
51939,56,-934.5043671,,,13250,,2876.318554,-156,,,,,,51939,-934.5043671
51947,66,-683.2658888,,,49567,,2876.318554,-139,,,,,,51947,-683.2658888
51955,69,-874.2257664,,,49598,,2876.318554,-160,,,,,,51955,-874.2257664
51967,65,-934.5043671,,,53474,,2876.318554,-119,,,,,,51967,-934.5043671
51975,59,-854.4324506,,,25259,,2905.920316,-184,,,,,,51975,-854.4324506
51983,71,-738.9000851,,,32576,,2905.920316,-173,,,,,,51983,-738.9000851
51991,63,-975.4280094,,,33128,,2905.920316,-254,,,,,,51991,-975.4280094
51998,69,-815.3020293,,,42753,,2905.920316,-137,,,,,,51998,-815.3020293
52005,71,-934.5043671,,,18606,,2965.426073,-305,,,,,,52005,-934.5043671
52013,68,-975.4280094,,,19444,,2965.426073,-227,,,,,,52013,-975.4280094
52027,62,-914.2628397,,,24528,,2965.426073,-159,,,,,,52027,-914.2628397
52034,49,-795.9673128,,,50286,,2965.426073,-154,,,,,,52034,-795.9673128
52045,66,-559.2446256,,,49549,,2995.32939,-146,,,,,,52045,-559.2446256
52053,54,-874.2257664,,,53664,,2995.32939,-174,,,,,,52053,-874.2257664
52061,49,-646.9911481,,,21089,,3055.435224,-90,,,,,,52061,-646.9911481
52068,55,-559.2446256,,,28317,,3055.435224,-203,,,,,,52068,-559.2446256
52086,52,-665.046073,,,46584,,3055.435224,-180,,,,,,52086,-665.046073
52094,51,-611.3820933,,,27549,,3085.637084,-93,,,,,,52094,-611.3820933
52101,42,-593.8311337,,,51024,,3085.637084,-137,,,,,,52101,-593.8311337
52109,42,-443.7942129,,,20341,,3115.937805,-135,,,,,,52109,-443.7942129
52115,51,-443.7942129,,,25283,,3115.937805,-102,,,,,,52115,-443.7942129
52123,44,-593.8311337,,,50294,,3115.937805,-200,,,,,,52123,-593.8311337
52131,51,-475.8682328,,,13291,,3176.834545,-163,,,,,,52131,-475.8682328
52148,48,-593.8311337,,,42666,,3176.834545,-191,,,,,,52148,-593.8311337
52156,42,-542.2125371,,,42989,,3176.834545,-162,,,,,,52156,-542.2125371
52164,44,-443.7942129,,,46235,,3176.834545,-126,,,,,,52164,-443.7942129
52172,29,-475.8682328,,,53843,,3176.834545,-164,,,,,,52172,-475.8682328
52179,27,-254.6271423,,,13371,,3207.429932,-9,,,,,,52179,-254.6271423
52187,25,-228.7459141,,,24248,,3207.429932,-186,,,,,,52187,-228.7459141
52194,17,-203.8063504,,,40027,,3207.429932,-198,,,,,,52194,-203.8063504
52207,9,-114.282855,,,51075,,3207.429932,-217,,,,,,52207,-114.282855
52214,0,-44.0221717,,,16321,,3268.913176,-143,,,,,,52214,-44.0221717
52221,1,0,,,24538,,3268.913176,-160,,,,,,52221,0
52229,1,-1.630450804,,,54314,,3268.913176,-66,,,,,,52229,-1.630450804
52236,0,-1.630450804,,,18993,,3299.800417,-143,,,,,,52236,-1.630450804
52243,0,0,,,24548,,3299.800417,-186,,,,,,52243,0
52249,-1,0,,,27697,,3299.800417,-179,,,,,,52249,0
52259,1,1.630450804,,,29097,,3299.800417,-220,,,,,,52259,1.630450804
52268,-4,-1.630450804,,,43788,,3299.800417,-143,,,,,,52268,-1.630450804
52277,-2,13.04360643,,,47210,,3299.800417,-213,,,,,,52277,13.04360643
52285,-1,4.611611278,,,49609,,3299.800417,-181,,,,,,52285,4.611611278
52293,0,1.630450804,,,40123,,3361.864622,-63,,,,,,52293,1.630450804
52299,4,0,,,42999,,3361.864622,-181,,,,,,52299,0
52306,1,-13.04360643,,,13330,,3393.040986,-157,,,,,,52306,-13.04360643
52313,8,-1.630450804,,,20701,,3393.040986,-85,,,,,,52313,-1.630450804
52326,8,-36.89289023,,,42746,,3393.040986,-147,,,,,,52326,-36.89289023
52332,4,-36.89289023,,,19425,,3424.313131,-149,,,,,,52332,-36.89289023
52340,8,-13.04360643,,,20428,,3424.313131,-139,,,,,,52340,-13.04360643
52348,8,-36.89289023,,,43713,,3424.313131,-198,,,,,,52348,-36.89289023
52354,1,-36.89289023,,,53467,,3424.313131,-146,,,,,,52354,-36.89289023
52364,2,-1.630450804,,,53850,,3424.313131,-126,,,,,,52364,-1.630450804
52372,5,-4.611611278,,,28275,,3487.143594,-143,,,,,,52372,-4.611611278
52386,0,-18.22899415,,,49634,,3487.143594,-105,,,,,,52386,-18.22899415
52393,-2,0,,,43127,,3518.701336,-90,,,,,,52393,0
52400,-4,4.611611278,,,53454,,3518.701336,-164,,,,,,52400,4.611611278
52407,-4,13.04360643,,,15681,,3582.100415,-181,,,,,,52407,13.04360643
52413,-5,13.04360643,,,19382,,3613.941192,-237,,,,,,52413,13.04360643
52420,-2,18.22899415,,,32585,,3710.025151,-184,,,,,,52420,18.22899415
52428,-5,4.611611278,,,32603,,3710.025151,-174,,,,,,52428,4.611611278
52447,-5,18.22899415,,,32736,,3710.025151,-125,,,,,,52447,18.22899415
52453,-4,18.22899415,,,46454,,3710.025151,-216,,,,,,52453,18.22899415
52463,-4,13.04360643,,,50664,,3710.025151,-234,,,,,,52463,13.04360643
52469,-2,13.04360643,,,16734,,3742.23944,-106,,,,,,52469,13.04360643
52476,-1,4.611611278,,,19875,,3742.23944,-176,,,,,,52476,4.611611278
52484,-2,1.630450804,,,32613,,3742.23944,-207,,,,,,52484,1.630450804
52492,-1,4.611611278,,,44132,,3742.23944,-116,,,,,,52492,4.611611278
52506,-1,1.630450804,,,53672,,3742.23944,-217,,,,,,52506,1.630450804
52512,0,1.630450804,,,19909,,3806.945862,-238,,,,,,52512,1.630450804
52518,0,0,,,20368,,3806.945862,-230,,,,,,52518,0
52523,-1,0,,,27837,,3806.945862,-119,,,,,,52523,0
52530,0,1.630450804,,,51435,,3806.945862,-193,,,,,,52530,1.630450804
52538,1,0,,,14897,,3839.437468,-177,,,,,,52538,0
52547,0,-1.630450804,,,14909,,3839.437468,-117,,,,,,52547,-1.630450804
52553,0,0,,,40477,,3839.437468,-129,,,,,,52553,0
52566,0,0,,,15664,,3904.696162,-169,,,,,,52566,0
52571,-1,0,,,21073,,3904.696162,-152,,,,,,52571,0
52578,-1,1.630450804,,,27716,,3904.696162,-201,,,,,,52578,1.630450804
52584,-1,1.630450804,,,29501,,3904.696162,-230,,,,,,52584,1.630450804
52591,-2,1.630450804,,,46228,,3904.696162,-156,,,,,,52591,1.630450804
52598,-2,4.611611278,,,17011,,3937.462737,-81,,,,,,52598,4.611611278
52604,-2,4.611611278,,,46591,,3937.462737,-109,,,,,,52604,4.611611278
52610,-4,4.611611278,,,15700,,3970.320457,-184,,,,,,52610,4.611611278
52627,-4,13.04360643,,,24909,,3970.320457,-216,,,,,,52627,13.04360643
52633,-5,13.04360643,,,43007,,3970.320457,-198,,,,,,52633,13.04360643
52643,-5,18.22899415,,,49626,,3970.320457,-166,,,,,,52643,18.22899415
52650,-4,18.22899415,,,15716,,4069.437976,-45,,,,,,52650,18.22899415
52657,-2,13.04360643,,,19848,,4069.437976,-198,,,,,,52657,13.04360643
52664,0,4.611611278,,,24287,,4069.437976,-129,,,,,,52664,4.611611278
52671,-4,0,,,25272,,4069.437976,-154,,,,,,52671,0
52687,-2,13.04360643,,,32594,,4069.437976,-173,,,,,,52687,13.04360643
52694,8,4.611611278,,,24258,,4135.967481,-201,,,,,,52694,4.611611278
52702,4,-36.89289023,,,24558,,4135.967481,-244,,,,,,52702,-36.89289023
